SpecificDate,Route,DeliveryDay,Store,City,MilesFromBoulder,ItemCode,Product,PredictedDemand,RecommendedDrop,CurrentDrop,SKUTier,RiskFlag,ShelfCap,ChangeFromCurrent
2026-03-31,761,Friday,Safeway *SBT #2919-E. Baselin,Boulder,0,9450,CO RO GF SOURDOUGH,6.0,4,1,STRONG,OK,4.0,3
2026-03-31,761,Friday,Safeway *SBT #2919-E. Baselin,Boulder,0,9602,CO RO GF Super Seed,2.0,2,1,STRONG,OK,4.0,1
2026-03-31,761,Friday,Safeway *SBT #2919-E. Baselin,Boulder,0,2060,CO RO Honey Sweet,4.0,4,4,STRONG,OK,5.0,0
2026-03-31,761,Friday,Safeway *SBT #2919-E. Baselin,Boulder,0,2100,CO RO Multigrain Oat,3.0,3,3,MODERATE,WATCH,5.0,0
2026-03-31,761,Friday,Safeway *SBT #2919-E. Baselin,Boulder,0,2120,CO RO Rocky Mt Sour,8.0,5,6,STRONG,OK,5.0,-1
2026-03-31,761,Friday,Safeway *SBT #2919-E. Baselin,Boulder,0,4120,CO RO THIN RM SOUR,2.0,1,2,STRONG,OK,4.0,-1
2026-03-27,761,Friday,Safeway *SBT #2919-E. Baselin,Boulder,0,9531,GF BRIOCHE BURGER BZ,1.0,1,1,MODERATE,WATCH,4.0,0
2026-03-31,763,Monday,Safeway *SBT #1667-Arapahoe,Erie,30,9530,CO GF Briouche Loaf,1.0,1,2,STRONG,OK,4.0,-1
2026-03-31,763,Monday,Safeway *SBT #1667-Arapahoe,Erie,30,2160,CO RO 100% Bread WW,4.0,4,3,STRONG,OK,5.0,1
2026-03-31,763,Monday,Safeway *SBT #1667-Arapahoe,Erie,30,2040,CO RO Country Morn,2.0,2,3,MODERATE,WATCH,5.0,-1
2026-03-31,763,Monday,Safeway *SBT #1667-Arapahoe,Erie,30,2352,CO RO Crckd Wht Sour,1.0,1,3,MODERATE,WATCH,5.0,-2
2026-03-31,763,Monday,Safeway *SBT #1667-Arapahoe,Erie,30,9500,CO RO GF HOME ORIGI,4.0,4,2,STRONG,OK,4.0,2
2026-03-31,763,Monday,Safeway *SBT #1667-Arapahoe,Erie,30,9450,CO RO GF SOURDOUGH,5.0,4,2,STRONG,OK,4.0,2
2026-03-24,763,Monday,Safeway *SBT #1667-Arapahoe,Erie,30,9602,CO RO GF Super Seed,1.0,1,4,MODERATE,WATCH,4.0,-3
2026-03-31,763,Monday,Safeway *SBT #1667-Arapahoe,Erie,30,2060,CO RO Honey Sweet,3.0,3,4,MODERATE,WATCH,5.0,-1
2026-03-31,763,Monday,Safeway *SBT #1667-Arapahoe,Erie,30,2100,CO RO Multigrain Oat,2.0,2,3,MODERATE,WATCH,5.0,-1
2026-03-31,763,Monday,Safeway *SBT #1667-Arapahoe,Erie,30,2120,CO RO Rocky Mt Sour,10.0,5,12,STRONG,OK,5.0,-7
2026-01-06,763,Monday,Safeway *SBT #1667-Arapahoe,Erie,30,4100,CO RO THIN 100% WHT,1.0,1,0,STRONG,OK,4.0,1
2026-03-31,763,Monday,Safeway *SBT #1667-Arapahoe,Erie,30,4110,CO RO THIN HON WHT,1.0,1,3,MODERATE,WATCH,4.0,-2
2026-03-31,763,Monday,Safeway *SBT #1667-Arapahoe,Erie,30,4120,CO RO THIN RM SOUR,7.0,2,3,STRONG,OK,4.0,-1
2026-03-31,763,Monday,Safeway *SBT #1667-Arapahoe,Erie,30,9531,GF BRIOCHE BURGER BZ,1.0,1,2,MODERATE,WATCH,4.0,-1
2026-03-31,763,Monday,Safeway *SBT on`s #2812-W. Che,Louisville,8,9530,CO GF Briouche Loaf,3.0,3,2,STRONG,OK,4.0,1
2025-12-27,763,Monday,Safeway *SBT on`s #2812-W. Che,Louisville,8,9530,CO GF Briouche Loaf ,1.0,1,3,STRONG,OK,4.0,-2
2026-03-31,763,Monday,Safeway *SBT on`s #2812-W. Che,Louisville,8,2160,CO RO 100% Bread WW,7.0,5,3,STRONG,OK,5.0,2
2025-12-30,763,Monday,Safeway *SBT on`s #2812-W. Che,Louisville,8,2160,CO RO 100% Bread WW ,3.0,3,2,STRONG,OK,5.0,1
2026-03-31,763,Monday,Safeway *SBT on`s #2812-W. Che,Louisville,8,2040,CO RO Country Morn,4.0,4,2,MODERATE,WATCH,5.0,2
2025-12-27,763,Monday,Safeway *SBT on`s #2812-W. Che,Louisville,8,2040,CO RO Country Morn  ,2.0,2,2,MODERATE,WATCH,5.0,0
2026-03-31,763,Monday,Safeway *SBT on`s #2812-W. Che,Louisville,8,2352,CO RO Crckd Wht Sour,2.0,2,2,MODERATE,WATCH,5.0,0
2026-01-13,763,Monday,Safeway *SBT on`s #2812-W. Che,Louisville,8,9502,CO RO GF HOME MULTI,1.0,1,2,STRONG,OK,4.0,-1
2025-12-27,763,Monday,Safeway *SBT on`s #2812-W. Che,Louisville,8,9502,CO RO GF HOME MULTI ,2.0,2,3,STRONG,OK,4.0,-1
2026-03-31,763,Monday,Safeway *SBT on`s #2812-W. Che,Louisville,8,9500,CO RO GF HOME ORIGI,1.0,1,2,STRONG,OK,4.0,-1
2025-12-27,763,Monday,Safeway *SBT on`s #2812-W. Che,Louisville,8,9500,CO RO GF HOME ORIGI ,1.0,1,3,STRONG,OK,4.0,-2
2026-03-31,763,Monday,Safeway *SBT on`s #2812-W. Che,Louisville,8,9450,CO RO GF SOURDOUGH,3.0,3,2,STRONG,OK,4.0,1
2025-12-27,763,Monday,Safeway *SBT on`s #2812-W. Che,Louisville,8,9450,CO RO GF SOURDOUGH  ,3.0,3,0,STRONG,OK,4.0,3
2026-03-31,763,Monday,Safeway *SBT on`s #2812-W. Che,Louisville,8,9602,CO RO GF Super Seed,5.0,4,2,STRONG,OK,4.0,2
2025-12-30,763,Monday,Safeway *SBT on`s #2812-W. Che,Louisville,8,9602,CO RO GF Super Seed ,1.0,1,2,STRONG,OK,4.0,-1
2026-03-31,763,Monday,Safeway *SBT on`s #2812-W. Che,Louisville,8,2060,CO RO Honey Sweet,5.0,5,3,STRONG,OK,5.0,2
2025-12-30,763,Monday,Safeway *SBT on`s #2812-W. Che,Louisville,8,2060,CO RO Honey Sweet   ,3.0,3,2,MODERATE,WATCH,5.0,1
2026-03-31,763,Monday,Safeway *SBT on`s #2812-W. Che,Louisville,8,2100,CO RO Multigrain Oat,1.0,1,2,MODERATE,WATCH,5.0,-1
2026-03-31,763,Monday,Safeway *SBT on`s #2812-W. Che,Louisville,8,2120,CO RO Rocky Mt Sour,10.0,5,12,STRONG,OK,5.0,-7
2025-12-30,763,Monday,Safeway *SBT on`s #2812-W. Che,Louisville,8,2120,CO RO Rocky Mt Sour ,6.0,5,6,STRONG,OK,5.0,-1
2026-01-06,763,Monday,Safeway *SBT on`s #2812-W. Che,Louisville,8,4130,CO RO THIN CM WHITE,1.0,1,0,WEAK,HIGH,4.0,1
2026-03-31,763,Monday,Safeway *SBT on`s #2812-W. Che,Louisville,8,4110,CO RO THIN HON WHT,5.0,1,3,MODERATE,WATCH,4.0,-2
2025-12-30,763,Monday,Safeway *SBT on`s #2812-W. Che,Louisville,8,4110,CO RO THIN HON WHT  ,3.0,1,2,MODERATE,WATCH,4.0,-1
2026-03-31,763,Monday,Safeway *SBT on`s #2812-W. Che,Louisville,8,4120,CO RO THIN RM SOUR,5.0,1,4,STRONG,OK,4.0,-3
2025-12-30,763,Monday,Safeway *SBT on`s #2812-W. Che,Louisville,8,4120,CO RO THIN RM SOUR  ,3.0,1,4,STRONG,OK,4.0,-3
2026-03-31,763,Monday,Safeway *SBT on`s #2812-W. Che,Louisville,8,9531,GF BRIOCHE BURGER BZ,4.0,4,2,MODERATE,WATCH,4.0,2
2025-12-30,763,Wednesday,Safeway *SBT  #1667-Arapahoe,Erie,30,9530,CO GF Briouche Loaf ,5.0,4,1,STRONG,OK,4.0,3
2025-12-30,763,Wednesday,Safeway *SBT  #1667-Arapahoe,Erie,30,2160,CO RO 100% Bread WW ,1.0,1,2,STRONG,OK,5.0,-1
2025-12-30,763,Wednesday,Safeway *SBT  #1667-Arapahoe,Erie,30,9502,CO RO GF HOME MULTI ,1.0,1,1,STRONG,OK,4.0,0
2025-12-30,763,Wednesday,Safeway *SBT  #1667-Arapahoe,Erie,30,9500,CO RO GF HOME ORIGI ,2.0,2,1,STRONG,OK,4.0,1
2025-12-30,763,Wednesday,Safeway *SBT  #1667-Arapahoe,Erie,30,9450,CO RO GF SOURDOUGH  ,4.0,4,1,STRONG,OK,4.0,3
2025-12-30,763,Wednesday,Safeway *SBT  #1667-Arapahoe,Erie,30,2060,CO RO Honey Sweet   ,3.0,3,2,MODERATE,WATCH,5.0,1
2025-12-30,763,Wednesday,Safeway *SBT  #1667-Arapahoe,Erie,30,2120,CO RO Rocky Mt Sour ,6.0,5,4,STRONG,OK,5.0,1
2025-12-30,763,Wednesday,Safeway *SBT  #1667-Arapahoe,Erie,30,4110,CO RO THIN HON WHT  ,3.0,1,2,MODERATE,WATCH,4.0,-1
2025-12-30,763,Wednesday,Safeway *SBT  #1667-Arapahoe,Erie,30,4120,CO RO THIN RM SOUR  ,5.0,1,4,STRONG,OK,4.0,-3
2026-03-06,763,Friday,Safeway *SBT #2917-Brighton,Brighton,30,9530,CO GF Briouche Loaf,1.0,1,2,STRONG,OK,4.0,-1
2026-03-27,763,Friday,Safeway *SBT #2917-Brighton,Brighton,30,2160,CO RO 100% Bread WW,1.0,1,2,STRONG,OK,5.0,-1
2026-03-27,763,Friday,Safeway *SBT #2917-Brighton,Brighton,30,2040,CO RO Country Morn,1.0,1,2,MODERATE,WATCH,5.0,-1
2026-01-30,763,Friday,Safeway *SBT #2917-Brighton,Brighton,30,2352,CO RO Crckd Wht Sour,1.0,1,0,MODERATE,WATCH,5.0,1
2026-03-27,763,Friday,Safeway *SBT #2917-Brighton,Brighton,30,9500,CO RO GF HOME ORIGI,1.0,1,2,STRONG,OK,4.0,-1
2026-03-27,763,Friday,Safeway *SBT #2917-Brighton,Brighton,30,9450,CO RO GF SOURDOUGH,1.0,1,2,STRONG,OK,4.0,-1
2026-03-27,763,Friday,Safeway *SBT #2917-Brighton,Brighton,30,9602,CO RO GF Super Seed,1.0,1,2,STRONG,OK,4.0,-1
2026-03-27,763,Friday,Safeway *SBT #2917-Brighton,Brighton,30,2060,CO RO Honey Sweet,1.0,1,2,MODERATE,WATCH,5.0,-1
2026-02-20,763,Friday,Safeway *SBT #2917-Brighton,Brighton,30,2100,CO RO Multigrain Oat,1.0,1,2,MODERATE,WATCH,5.0,-1
2026-03-27,763,Friday,Safeway *SBT #2917-Brighton,Brighton,30,2120,CO RO Rocky Mt Sour,1.0,1,2,STRONG,OK,5.0,-1
2026-03-27,763,Friday,Safeway *SBT #2917-Brighton,Brighton,30,4110,CO RO THIN HON WHT,1.0,1,2,MODERATE,WATCH,4.0,-1
2026-03-27,763,Friday,Safeway *SBT #2917-Brighton,Brighton,30,4120,CO RO THIN RM SOUR,1.0,1,2,STRONG,OK,4.0,-1
2026-03-20,763,Friday,Safeway *SBT #2917-Brighton,Brighton,30,9531,GF BRIOCHE BURGER BZ,2.0,2,2,MODERATE,WATCH,4.0,0
2025-12-30,763,Friday,Safeway *SBT  #2624-W. 144th,Broomfield,12,9530,CO GF Briouche Loaf ,2.0,2,2,STRONG,OK,4.0,0
2025-12-30,763,Friday,Safeway *SBT  #2624-W. 144th,Broomfield,12,2352,CO RO Crckd Wht Sour,1.0,1,2,MODERATE,WATCH,5.0,-1
2025-12-30,763,Friday,Safeway *SBT  #2624-W. 144th,Broomfield,12,9500,CO RO GF HOME ORIGI ,2.0,2,1,STRONG,OK,4.0,1
2025-12-30,763,Friday,Safeway *SBT  #2624-W. 144th,Broomfield,12,9450,CO RO GF SOURDOUGH  ,4.0,4,2,STRONG,OK,4.0,2
2025-12-30,763,Friday,Safeway *SBT  #2624-W. 144th,Broomfield,12,9602,CO RO GF Super Seed ,1.0,1,1,MODERATE,WATCH,4.0,0
2025-12-30,763,Friday,Safeway *SBT  #2624-W. 144th,Broomfield,12,2060,CO RO Honey Sweet   ,2.0,2,2,MODERATE,WATCH,5.0,0
2025-12-30,763,Friday,Safeway *SBT  #2624-W. 144th,Broomfield,12,2100,CO RO Multigrain Oat,1.0,1,2,MODERATE,WATCH,5.0,-1
2025-12-30,763,Friday,Safeway *SBT  #2624-W. 144th,Broomfield,12,2120,CO RO Rocky Mt Sour ,10.0,5,4,STRONG,OK,5.0,1
2025-12-30,763,Friday,Safeway *SBT  #2624-W. 144th,Broomfield,12,4110,CO RO THIN HON WHT  ,2.0,1,2,MODERATE,WATCH,4.0,-1
2025-12-30,763,Friday,Safeway *SBT  #2624-W. 144th,Broomfield,12,4120,CO RO THIN RM SOUR  ,4.0,1,4,STRONG,OK,4.0,-3
2025-12-30,763,Friday,Safeway *SBT  #2624-W. 144th,Broomfield,12,9531,GF BRIOCHE BURGER BZ,1.0,1,1,MODERATE,WATCH,4.0,0
2026-03-31,763,Friday,Safeway *SBT #2624-W. 144th,Broomfield,12,9530,CO GF Briouche Loaf,3.0,3,3,STRONG,OK,4.0,0
2026-03-31,763,Friday,Safeway *SBT #2624-W. 144th,Broomfield,12,2160,CO RO 100% Bread WW,4.0,4,3,STRONG,OK,5.0,1
2026-03-24,763,Friday,Safeway *SBT #2624-W. 144th,Broomfield,12,2040,CO RO Country Morn,1.0,1,2,MODERATE,WATCH,5.0,-1
2026-03-31,763,Friday,Safeway *SBT #2624-W. 144th,Broomfield,12,2352,CO RO Crckd Wht Sour,2.0,2,3,MODERATE,WATCH,5.0,-1
2026-03-31,763,Friday,Safeway *SBT #2624-W. 144th,Broomfield,12,9500,CO RO GF HOME ORIGI,1.0,1,3,STRONG,OK,4.0,-2
2026-03-31,763,Friday,Safeway *SBT #2624-W. 144th,Broomfield,12,9450,CO RO GF SOURDOUGH,4.0,4,3,STRONG,OK,4.0,1
2026-03-31,763,Friday,Safeway *SBT #2624-W. 144th,Broomfield,12,9602,CO RO GF Super Seed,1.0,1,3,STRONG,OK,4.0,-2
2026-03-24,763,Friday,Safeway *SBT #2624-W. 144th,Broomfield,12,2060,CO RO Honey Sweet,1.0,1,4,STRONG,OK,5.0,-3
2026-03-31,763,Friday,Safeway *SBT #2624-W. 144th,Broomfield,12,2100,CO RO Multigrain Oat,2.0,2,3,MODERATE,WATCH,5.0,-1
2026-03-31,763,Friday,Safeway *SBT #2624-W. 144th,Broomfield,12,2120,CO RO Rocky Mt Sour,11.0,5,12,STRONG,OK,5.0,-7
2026-03-31,763,Friday,Safeway *SBT #2624-W. 144th,Broomfield,12,4110,CO RO THIN HON WHT,1.0,1,3,MODERATE,WATCH,4.0,-2
2026-03-31,763,Friday,Safeway *SBT #2624-W. 144th,Broomfield,12,4120,CO RO THIN RM SOUR,3.0,1,3,STRONG,OK,4.0,-2
2026-03-31,763,Friday,Safeway *SBT #2624-W. 144th,Broomfield,12,9531,GF BRIOCHE BURGER BZ,3.0,3,3,MODERATE,WATCH,4.0,0
2025-12-30,764,Monday,Safeway *SBT  #2666-Centerplac,Greeley,50,9530,CO GF Briouche Loaf ,1.0,1,2,STRONG,OK,4.0,-1
2025-12-27,764,Monday,Safeway *SBT  #2666-Centerplac,Greeley,50,2040,CO RO Country Morn  ,2.0,2,2,MODERATE,WATCH,5.0,0
2025-12-30,764,Monday,Safeway *SBT  #2666-Centerplac,Greeley,50,2352,CO RO Crckd Wht Sour,1.0,1,3,MODERATE,WATCH,5.0,-2
2025-12-30,764,Monday,Safeway *SBT  #2666-Centerplac,Greeley,50,9500,CO RO GF HOME ORIGI ,1.0,1,2,STRONG,OK,4.0,-1
2025-12-30,764,Monday,Safeway *SBT  #2666-Centerplac,Greeley,50,9450,CO RO GF SOURDOUGH  ,3.0,3,3,STRONG,OK,4.0,0
2025-12-27,764,Monday,Safeway *SBT  #2666-Centerplac,Greeley,50,9602,CO RO GF Super Seed ,2.0,2,2,STRONG,OK,4.0,0
2025-12-30,764,Monday,Safeway *SBT  #2666-Centerplac,Greeley,50,2060,CO RO Honey Sweet   ,1.0,1,2,MODERATE,WATCH,5.0,-1
2025-12-27,764,Monday,Safeway *SBT  #2666-Centerplac,Greeley,50,2120,CO RO Rocky Mt Sour ,7.0,5,6,STRONG,OK,5.0,-1
2025-12-30,764,Monday,Safeway *SBT  #2666-Centerplac,Greeley,50,4120,CO RO THIN RM SOUR  ,3.0,1,2,STRONG,OK,4.0,-1
2025-12-27,764,Monday,Safeway *SBT  #2666-Centerplac,Greeley,50,9531,GF BRIOCHE BURGER BZ,3.0,3,1,MODERATE,WATCH,4.0,2
2025-12-27,764,Monday,Safeway *SBT  #2918-West 10th,Greeley,50,9530,CO GF Briouche Loaf ,1.0,1,1,STRONG,OK,4.0,0
2025-12-27,764,Monday,Safeway *SBT  #2918-West 10th,Greeley,50,2160,CO RO 100% Bread WW ,1.0,1,2,STRONG,OK,5.0,-1
2025-12-27,764,Monday,Safeway *SBT  #2918-West 10th,Greeley,50,9450,CO RO GF SOURDOUGH  ,4.0,4,1,STRONG,OK,4.0,3
2025-12-27,764,Monday,Safeway *SBT  #2918-West 10th,Greeley,50,2060,CO RO Honey Sweet   ,1.0,1,2,STRONG,OK,5.0,-1
2025-12-30,764,Monday,Safeway *SBT  #2918-West 10th,Greeley,50,2100,CO RO Multigrain Oat,1.0,1,2,MODERATE,WATCH,5.0,-1
2025-12-27,764,Monday,Safeway *SBT  #2918-West 10th,Greeley,50,2120,CO RO Rocky Mt Sour ,6.0,5,4,STRONG,OK,5.0,1
2025-12-27,764,Monday,Safeway *SBT  #2918-West 10th,Greeley,50,4120,CO RO THIN RM SOUR  ,3.0,1,2,STRONG,OK,4.0,-1
2026-03-27,764,Monday,Safeway *SBT #2666-Centerplac,Greeley,50,9530,CO GF Briouche Loaf,1.0,1,2,STRONG,OK,4.0,-1
2026-03-24,764,Monday,Safeway *SBT #2666-Centerplac,Greeley,50,2160,CO RO 100% Bread WW,2.0,2,2,STRONG,OK,5.0,0
2026-03-27,764,Monday,Safeway *SBT #2666-Centerplac,Greeley,50,2040,CO RO Country Morn,1.0,1,1,MODERATE,WATCH,5.0,0
2026-03-06,764,Monday,Safeway *SBT #2666-Centerplac,Greeley,50,2352,CO RO Crckd Wht Sour,1.0,1,2,MODERATE,WATCH,5.0,-1
2026-03-27,764,Monday,Safeway *SBT #2666-Centerplac,Greeley,50,9500,CO RO GF HOME ORIGI,1.0,1,2,STRONG,OK,4.0,-1
2026-03-27,764,Monday,Safeway *SBT #2666-Centerplac,Greeley,50,9450,CO RO GF SOURDOUGH,1.0,1,3,STRONG,OK,4.0,-2
2026-02-27,764,Monday,Safeway *SBT #2666-Centerplac,Greeley,50,9602,CO RO GF Super Seed,1.0,1,3,STRONG,OK,4.0,-2
2026-03-13,764,Monday,Safeway *SBT #2666-Centerplac,Greeley,50,2060,CO RO Honey Sweet,4.0,4,4,STRONG,OK,5.0,0
2026-03-06,764,Monday,Safeway *SBT #2666-Centerplac,Greeley,50,2100,CO RO Multigrain Oat,1.0,1,3,MODERATE,WATCH,5.0,-2
2026-03-27,764,Monday,Safeway *SBT #2666-Centerplac,Greeley,50,2120,CO RO Rocky Mt Sour,1.0,1,6,STRONG,OK,5.0,-5
2026-03-27,764,Monday,Safeway *SBT #2666-Centerplac,Greeley,50,4120,CO RO THIN RM SOUR,1.0,1,1,STRONG,OK,4.0,0
2026-03-24,764,Monday,Safeway *SBT #2666-Centerplac,Greeley,50,9531,GF BRIOCHE BURGER BZ,4.0,4,2,MODERATE,WATCH,4.0,2
2026-03-31,764,Monday,Safeway *SBT #2918-West 10th,Greeley,50,9530,CO GF Briouche Loaf,1.0,1,2,STRONG,OK,4.0,-1
2026-03-31,764,Monday,Safeway *SBT #2918-West 10th,Greeley,50,2160,CO RO 100% Bread WW,1.0,1,2,STRONG,OK,5.0,-1
2026-03-31,764,Monday,Safeway *SBT #2918-West 10th,Greeley,50,2040,CO RO Country Morn,2.0,2,2,MODERATE,WATCH,5.0,0
2026-03-31,764,Monday,Safeway *SBT #2918-West 10th,Greeley,50,2352,CO RO Crckd Wht Sour,1.0,1,2,MODERATE,WATCH,5.0,-1
2026-03-31,764,Monday,Safeway *SBT #2918-West 10th,Greeley,50,9500,CO RO GF HOME ORIGI,2.0,2,2,STRONG,OK,4.0,0
2026-03-31,764,Monday,Safeway *SBT #2918-West 10th,Greeley,50,9450,CO RO GF SOURDOUGH,1.0,1,3,STRONG,OK,4.0,-2
2026-03-24,764,Monday,Safeway *SBT #2918-West 10th,Greeley,50,9602,CO RO GF Super Seed,1.0,1,2,STRONG,OK,4.0,-1
2026-03-31,764,Monday,Safeway *SBT #2918-West 10th,Greeley,50,2060,CO RO Honey Sweet,2.0,2,2,STRONG,OK,5.0,0
2026-03-31,764,Monday,Safeway *SBT #2918-West 10th,Greeley,50,2100,CO RO Multigrain Oat,1.0,1,2,MODERATE,WATCH,5.0,-1
2026-03-31,764,Monday,Safeway *SBT #2918-West 10th,Greeley,50,2120,CO RO Rocky Mt Sour,4.0,4,7,STRONG,OK,5.0,-3
2026-03-31,764,Monday,Safeway *SBT #2918-West 10th,Greeley,50,4120,CO RO THIN RM SOUR,2.0,1,3,STRONG,OK,4.0,-2
2026-03-31,764,Monday,Safeway *SBT #2918-West 10th,Greeley,50,9531,GF BRIOCHE BURGER BZ,1.0,1,2,MODERATE,WATCH,4.0,-1
2025-12-31,764,Monday,Safeway *SBT  #1552-E. Harmony,Fort Collins,45,9530,CO GF Briouche Loaf ,4.0,4,2,STRONG,OK,4.0,2
2025-12-31,764,Monday,Safeway *SBT  #1552-E. Harmony,Fort Collins,45,2160,CO RO 100% Bread WW ,3.0,3,4,STRONG,OK,5.0,-1
2025-12-31,764,Monday,Safeway *SBT  #1552-E. Harmony,Fort Collins,45,2040,CO RO Country Morn  ,1.0,1,2,MODERATE,WATCH,5.0,-1
2025-12-31,764,Monday,Safeway *SBT  #1552-E. Harmony,Fort Collins,45,2352,CO RO Crckd Wht Sour,1.0,1,3,MODERATE,WATCH,5.0,-2
2025-12-31,764,Monday,Safeway *SBT  #1552-E. Harmony,Fort Collins,45,9500,CO RO GF HOME ORIGI ,3.0,3,2,STRONG,OK,4.0,1
2025-12-31,764,Monday,Safeway *SBT  #1552-E. Harmony,Fort Collins,45,9450,CO RO GF SOURDOUGH  ,6.0,4,3,STRONG,OK,4.0,1
2025-12-31,764,Monday,Safeway *SBT  #1552-E. Harmony,Fort Collins,45,9602,CO RO GF Super Seed ,1.0,1,2,MODERATE,WATCH,4.0,-1
2025-12-31,764,Monday,Safeway *SBT  #1552-E. Harmony,Fort Collins,45,2060,CO RO Honey Sweet   ,4.0,4,3,MODERATE,WATCH,5.0,1
2025-12-31,764,Monday,Safeway *SBT  #1552-E. Harmony,Fort Collins,45,2100,CO RO Multigrain Oat,3.0,3,3,MODERATE,WATCH,5.0,0
2025-12-31,764,Monday,Safeway *SBT  #1552-E. Harmony,Fort Collins,45,2120,CO RO Rocky Mt Sour ,8.0,5,8,STRONG,OK,5.0,-3
2025-12-31,764,Monday,Safeway *SBT  #1552-E. Harmony,Fort Collins,45,4120,CO RO THIN RM SOUR  ,6.0,2,3,STRONG,OK,4.0,-1
2025-12-24,764,Monday,Safeway *SBT  #1552-E. Harmony,Fort Collins,45,9531,GF BRIOCHE BURGER BZ,3.0,3,1,MODERATE,WATCH,4.0,2
2025-12-29,764,Monday,Safeway *SBT  #2913-W. Drake,Fort Collins,45,9530,CO GF Briouche Loaf ,1.0,1,2,STRONG,OK,4.0,-1
2025-12-29,764,Monday,Safeway *SBT  #2913-W. Drake,Fort Collins,45,2160,CO RO 100% Bread WW ,1.0,1,3,STRONG,OK,5.0,-2
2025-12-31,764,Monday,Safeway *SBT  #2913-W. Drake,Fort Collins,45,2040,CO RO Country Morn  ,1.0,1,1,MODERATE,WATCH,5.0,0
2025-12-31,764,Monday,Safeway *SBT  #2913-W. Drake,Fort Collins,45,2352,CO RO Crckd Wht Sour,1.0,1,4,MODERATE,WATCH,5.0,-3
2025-12-29,764,Monday,Safeway *SBT  #2913-W. Drake,Fort Collins,45,9500,CO RO GF HOME ORIGI ,1.0,1,3,STRONG,OK,4.0,-2
2025-12-31,764,Monday,Safeway *SBT  #2913-W. Drake,Fort Collins,45,9450,CO RO GF SOURDOUGH  ,2.0,2,3,STRONG,OK,4.0,-1
2025-12-31,764,Monday,Safeway *SBT  #2913-W. Drake,Fort Collins,45,9602,CO RO GF Super Seed ,1.0,1,1,MODERATE,WATCH,4.0,0
2025-12-31,764,Monday,Safeway *SBT  #2913-W. Drake,Fort Collins,45,2060,CO RO Honey Sweet   ,2.0,2,3,MODERATE,WATCH,5.0,-1
2025-12-31,764,Monday,Safeway *SBT  #2913-W. Drake,Fort Collins,45,2100,CO RO Multigrain Oat,1.0,1,2,MODERATE,WATCH,5.0,-1
2025-12-29,764,Monday,Safeway *SBT  #2913-W. Drake,Fort Collins,45,2120,CO RO Rocky Mt Sour ,12.0,5,4,STRONG,OK,5.0,1
2025-12-31,764,Monday,Safeway *SBT  #2913-W. Drake,Fort Collins,45,4120,CO RO THIN RM SOUR  ,2.0,1,4,STRONG,OK,4.0,-3
2025-12-29,764,Monday,Safeway *SBT  #2913-W. Drake,Fort Collins,45,9531,GF BRIOCHE BURGER BZ,2.0,2,2,MODERATE,WATCH,4.0,0
2026-03-28,764,Monday,Safeway *SBT #1552-E. Harmony,Fort Collins,45,9530,CO GF Briouche Loaf,4.0,4,5,STRONG,OK,4.0,-1
2026-03-28,764,Monday,Safeway *SBT #1552-E. Harmony,Fort Collins,45,2160,CO RO 100% Bread WW,4.0,4,4,STRONG,OK,5.0,0
2026-03-28,764,Monday,Safeway *SBT #1552-E. Harmony,Fort Collins,45,2040,CO RO Country Morn,1.0,1,3,MODERATE,WATCH,5.0,-2
2026-03-28,764,Monday,Safeway *SBT #1552-E. Harmony,Fort Collins,45,2352,CO RO Crckd Wht Sour,1.0,1,3,MODERATE,WATCH,5.0,-2
2026-03-28,764,Monday,Safeway *SBT #1552-E. Harmony,Fort Collins,45,9500,CO RO GF HOME ORIGI,3.0,3,5,STRONG,OK,4.0,-2
2026-03-28,764,Monday,Safeway *SBT #1552-E. Harmony,Fort Collins,45,9450,CO RO GF SOURDOUGH,5.0,4,5,STRONG,OK,4.0,-1
2026-03-28,764,Monday,Safeway *SBT #1552-E. Harmony,Fort Collins,45,9602,CO RO GF Super Seed,1.0,1,3,MODERATE,WATCH,4.0,-2
2026-03-28,764,Monday,Safeway *SBT #1552-E. Harmony,Fort Collins,45,2060,CO RO Honey Sweet,4.0,4,4,STRONG,OK,5.0,0
2026-03-28,764,Monday,Safeway *SBT #1552-E. Harmony,Fort Collins,45,2100,CO RO Multigrain Oat,4.0,4,3,MODERATE,WATCH,5.0,1
2026-03-28,764,Monday,Safeway *SBT #1552-E. Harmony,Fort Collins,45,2120,CO RO Rocky Mt Sour,10.0,5,12,STRONG,OK,5.0,-7
2026-03-28,764,Monday,Safeway *SBT #1552-E. Harmony,Fort Collins,45,4120,CO RO THIN RM SOUR,6.0,2,5,STRONG,OK,4.0,-3
2026-03-28,764,Monday,Safeway *SBT #1552-E. Harmony,Fort Collins,45,9531,GF BRIOCHE BURGER BZ,2.0,2,3,MODERATE,WATCH,4.0,-1
2026-03-30,764,Monday,Safeway *SBT #2913-W. Drake,Fort Collins,45,9530,CO GF Briouche Loaf,3.0,3,6,STRONG,OK,4.0,-3
2026-03-30,764,Monday,Safeway *SBT #2913-W. Drake,Fort Collins,45,2160,CO RO 100% Bread WW,2.0,2,3,STRONG,OK,5.0,-1
2026-03-30,764,Monday,Safeway *SBT #2913-W. Drake,Fort Collins,45,2040,CO RO Country Morn,3.0,3,2,MODERATE,WATCH,5.0,1
